Alabama,2015,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports14/alpartbrpt2015.pdf,PDF
Alabama,2012,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports12/alrptt32012.doc,WORD
Alabama,2012,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports12/alrptt32012.doc,WORD
Alabama,2012,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/alostreview2012.pdf,PDF
Alabama,2010,Title II,https://www2.ed.gov/programs/teacherqual/hqt07/almonrpt312010.doc,WORD
Alabama,2008,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports08/alrpt.doc,WORD
Alabama,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/al.doc,WORD
Alaska,2018,"Title I, Title II, Title III, SIG",https://www2.ed.gov/admins/lead/account/monitoring/performancerpt/akossfy18perfrevreport.pdf,PDF
Alaska,2014,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports14/akpartbrpt2014.doc, WORD
Alaska,2013,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports13/akt3rpt2013.pdf,PDF
Alaska,2013,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/akostreview2013.pdf,PDF
Alaska,2009,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports09/akrpt.doc, WORD
Alaska,2009,Title II,https://www2.ed.gov/programs/teacherqual/hqt07/akmonrpt71309.doc,WORD
Alaska,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/ak.doc,WORD
Arizona,2018,"Title I, Title II, Title III, SIG",https://www2.ed.gov/admins/lead/account/monitoring/performancerpt/azossfy18perfrevreport.pdf,PDF
Arizona,2015,RTT,https://www2.ed.gov/programs/racetothetop/performance/phase3year4ssr.pdf,PDF
Arizona,2014,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/azpartbrpt32014.pdf,PDF
Arizona,2014,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports13/azt3rpt2014.doc,WORD
Arizona,2014,RTT,https://www2.ed.gov/programs/racetothetop/performance/arizona-year-2.pdf,PDF
Arizona,2013,RTT,https://www2.ed.gov/programs/racetothetop/phase-3-year-3-report.pdf,PDF
Arizona,2013,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/azrpt2013.doc,WORD
Arizona,2012,RTT,https://www2.ed.gov/programs/racetothetop/performance/arizona-year-1.pdf,PDF
Arizona,2010,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports10/azrptt3.pdf,PDF
Arizona,2009,Title II,https://www2.ed.gov/programs/teacherqual/hqt07/azmonrpt.doc,WORD
Arizona,2008,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports08/azrpt.doc,WORD
Arizona,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/az.doc,WORD
Arkansas,2014,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/arpartbrpt2014.pdf,PDF
Arkansas,2013,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/arrpt2013.doc,WORD
Arkansas,2013,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/arostreview2013.pdf,PDF
Arkansas,2010,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports10/arrpt.doc,WORD
Arkansas,2010,Title II,https://www2.ed.gov/programs/teacherqual/hqt07/armonrpt.doc,WORD
Arkansas,2009,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports09/akrpt.doc,WORD
Arkansas,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/ar.doc,WORD
BIE,2012,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports12/bierpt2012.doc,WORD
BIE,2012,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/bieostreview2012.pdf,PDF
BIE,2008,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports08/bierpt.doc,WORD
BIE,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/bia.doc,WORD
California,2018,"Title I, Title II, Title III, SIG",https://www2.ed.gov/admins/lead/account/monitoring/performancerpt/caossfy18perfrevreportfinal6112019.pdf,PDF
California,2014,"Title I, Title II, Title III, SIG",https://www2.ed.gov/programs/sif/monitoring/reports/caostreview2014.pdf,PDF
California,2014,Title II,https://www2.ed.gov/programs/teacherqual/camonitoringreport.pdf,PDF
California,2013,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports13/cat3rpt.doc,WORD
California,2011,SIG,https://www2.ed.gov/admins/lead/account/monitoring/sigreports11/casig11.doc,WORD
California,2010,Title II,https://www2.ed.gov/programs/teacherqual/hqt07/camr.doc,WORD
California,2010,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports10/carpt.doc,WORD
California,2009,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports09/carpt3.pdf,PDF
California,2007,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports07/carpt.doc,WORD
California,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/ca.doc,WORD
Colorado,2015,RTT,https://www2.ed.gov/programs/racetothetop/performance/phase3year4ssr.pdf,PDF
Colorado,2014,RTT,https://www2.ed.gov/programs/racetothetop/performance/colorado-year-2.pdf,PDF
Colorado,2013,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/corpt2013.doc,WORD
Colorado,2013,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/copartbrpt2013.pdf,PDF
Colorado,2013,RTT,https://www2.ed.gov/programs/racetothetop/phase-3-year-3-report.pdf,PDF
Colorado,2012,RTT,https://www2.ed.gov/programs/racetothetop/performance/colorado-year-1.pdf,PDF
Colorado,2012,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/coostreview2012.pdf,PDF
Colorado,2010,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports10/corpt.doc,WORD
Colorado,2008,Title II,https://www2.ed.gov/programs/teacherqual/hqt07/comonrpt.doc,WORD
Colorado,2007,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports08/corpt.doc,WORD
Colorado,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/co.doc,WORD
Connecticut,2013,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/ctpartbrpt2013.pdf,PDF
Connecticut,2013,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/ctrpt2013.doc,WORD
Connecticut,2013,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/ctostreview2013.pdf,PDF
Connecticut,2011,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports11/ctrptt3.pdf,PDF
Connecticut,2009,Title II,https://www2.ed.gov/programs/teacherqual/hqt07/ctmonrpt61209.doc,WORD
Connecticut,2007,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports07/ctrpt.doc,WORD
Connecticut,2007,Title III,https://www2.ed.gov/programs/sfgp/statemonitor/connecticut.pdf,PDF
Connecticut,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/ct.doc,WORD
Delaware,2015,RTT,https://www2.ed.gov/programs/racetothetop/performance/phase3year4ssr.pdf,PDF
Delaware,2014,RTT,https://www2.ed.gov/programs/racetothetop/performance/delaware-year-3.pdf,PDF
Delaware,2013,RTT,https://www2.ed.gov/programs/racetothetop/performance/delaware-year-2.pdf,PDF
Delaware,2013,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/derpt2013.pdf,PDF
Delaware,2013,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/deostreview2013.pdf,PDF
Delaware,2012,RTT,https://www2.ed.gov/programs/racetothetop/performance/delaware-year-1.pdf,PDF
Delaware,2012,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/derpt2012.doc,WORD
Delaware,2011,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports11/derptt3.pdf,PDF
Delaware,2009,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports10/derpt.doc,WORD
Delaware,2009,Title II,https://www2.ed.gov/programs/teacherqual/hqt07/de.doc,WORD
Delaware,2008,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports08/derpt.doc,WORD
Delaware,2007,Title III,https://www2.ed.gov/programs/sfgp/statemonitor/delaware.pdf, PDF
Delaware,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/de.doc,WORD
District of Columbia,2017,"Title I, Title II, Title III, SIG",https://www2.ed.gov/admins/lead/account/monitoring/performancerpt/dcossfy17perfrevreport.pdf,PDF
District of Columbia,2015,RTT,https://www2.ed.gov/programs/racetothetop/phase1-report/dcrttyrrpt42015.pdf,PDF
District of Columbia,2014,RTT,https://www2.ed.gov/programs/racetothetop/performance/dc-year-3.pdf,PDF
District of Columbia,2014,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/dcpartbrpt2014.pdf,PDF
District of Columbia,2013,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports13/dct3rpt882013.doc,WORD
District of Columbia,2013,RTT,https://www2.ed.gov/programs/racetothetop/performance/dc-year-2.pdf,PDF
District of Columbia,2012,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/dcrpt2012.doc,WORD
District of Columbia,2012,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/dcostreview2012.pdf,PDF
District of Columbia,2012,RTT,https://www2.ed.gov/programs/racetothetop/performance/dc-year-1.pdf,PDF
District of Columbia,2010,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports10/dcrpt.doc,WORD
District of Columbia,2009,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports09/dcrpt.doc,WORD
District of Columbia,2009,Title II,https://www2.ed.gov/programs/teacherqual/hqt07/dc.doc,WORD
District of Columbia,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/dc.doc,WORD
District of Columbia,2006,Title III,https://www2.ed.gov/programs/sfgp/statemonitor/dc.pdf,PDF
Florida,2015,RTT,https://www2.ed.gov/programs/racetothetop/phase1-report/flrttyrrpt42015.pdf,PDF
Florida,2014,RTT,https://www2.ed.gov/programs/racetothetop/performance/florida-year-3.pdf,PDF
Florida,2014,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/flpartbrpt2014.pdf,WORD
Florida,2013,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/flrpt2013.doc,WORD
Florida,2013,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports13/flt3rpt2013.pdf,PDF
Florida,2013,RTT,https://www2.ed.gov/programs/racetothetop/performance/florida-year-2.pdf,PDF
Florida,2012,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/flostreview2012.pdf,PDF
Florida,2012,RTT,https://www2.ed.gov/programs/racetothetop/performance/florida-year-1.pdf,PDF
Florida,2011,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports12/flrpt2011.pdf,PDF
Florida,2010,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports10/flrpt.doc,WORD
Florida,2009,Title II,https://www2.ed.gov/programs/teacherqual/hqt07/flmonrpt.doc,WORD
Florida,2009,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports09/flrptt3.doc,WORD
Florida,2008,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports08/flrpt.doc,WORD
Florida,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/fl.doc,WORD
Florida,2005,Title III,https://www2.ed.gov/programs/sfgp/statemonitor/florida.pdf,PDF
Georgia,2018,"Title I, Title II, Title III, SIG",https://www2.ed.gov/admins/lead/account/monitoring/performancerpt/gafy18performancereportfinal.pdf,PDF
Georgia,2015,RTT,https://www2.ed.gov/programs/racetothetop/phase1-report/garttyrrpt42015.pdf,PDF
Georgia,2014,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/gapartbrpt2014.pdf,PDF
Georgia,2014,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports13/gat3rpt2014.doc,WORD
Georgia,2014,RTT,https://www2.ed.gov/programs/racetothetop/performance/georgia-year-3.pdf,PDF
Georgia,2013,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/garpt2013.doc,WORD
Georgia,2013,RTT,https://www2.ed.gov/programs/racetothetop/performance/georgia-year-2.pdf,PDF
Georgia,2012,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/gaostreview2012.pdf,PDF
Georgia,2012,RTT,https://www2.ed.gov/programs/racetothetop/performance/georgia-year-1.pdf,PDF
Georgia,2012,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports12/garpt2012.pdf,PDF
Georgia,2009,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports09/garpt.doc,WORD
Georgia,2009,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports09/garpt3.doc,WORD
Georgia,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/ga.doc,WORD
Hawaii,2015,RTT,https://www2.ed.gov/programs/racetothetop/phase1-report/hirttyrrpt42015.pdf,PDF
Hawaii,2014,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports14/hipartbrpt2014.doc,WORD
Hawaii,2014,RTT,https://www2.ed.gov/programs/racetothetop/performance/hawaii-year-3.pdf,PDF
Hawaii,2013,RTT,https://www2.ed.gov/programs/racetothetop/performance/hawaii-year-2.pdf,PDF
Hawaii,2012,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/hiostreview2012.pdf,PDF
Hawaii,2012,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports12/hirptt32012.doc,WORD
Hawaii,2012,RTT,https://www2.ed.gov/programs/racetothetop/performance/hawaii-year-1.pdf,PDF
Hawaii,2012,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports12/hirpt2012.pdf,PDF
Hawaii,2009,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports09/hirpt.doc,WORD
Hawaii,2007,Title III,https://www2.ed.gov/programs/sfgp/statemonitor/hawmonreport.pdf,PDF
Hawaii,2006,Title I,https://www2.ed.gov/admins/lead/account/monitoring/hirpt.doc,WORD
Idaho,2015,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/idostreview2015.pdf,PDF
Idaho,2013,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/idrpt2013.pdf,PDF
Idaho,2012,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/idrpt2012.doc,WORD
Idaho,2012,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/idostreview2012.pdf,PDF
Idaho,2010,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports10/idrpt.doc,WORD
Idaho,2010,Title III,https://www2.ed.gov/programs/sfgp/monitoring0910/idt3rpt.doc,PDF
Idaho,2008,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports08/idrpt.doc,WORD
Idaho,2008,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports08/idrpt.doc,WORD
Idaho,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/id.doc,WORD
Illinois,2018,"Title I, Title II, Title III, SIG",https://www2.ed.gov/admins/lead/account/monitoring/performancerpt/ilossfy18perfrevreport.pdf,PDF
Illinois,2015,RTT,https://www2.ed.gov/programs/racetothetop/performance/phase3year4ssr.pdf,PDF
Illinois,2014,RTT,https://www2.ed.gov/programs/racetothetop/performance/illinois-year-2.pdf,PDF
Illinois,2014,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports14/ilt3rpt2014.pdf,PDF
Illinois,2014,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/ilostreview2014.pdf,PDF
Illinois,2013,RTT,https://www2.ed.gov/programs/racetothetop/phase-3-year-3-report.pdf,PDF
Illinois,2012,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports12/ilrpt2012.doc,WORD
Illinois,2012,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/ilostreview2012.pdf,PDF
Illinois,2012,RTT,https://www2.ed.gov/programs/racetothetop/performance/illinois-year-1.pdf,PDF
Illinois,2010,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports10/ilrpt.doc,WORD
Illinois,2009,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports09/ilrptt3.pdf,PDF
Illinois,2008,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports08/ilrpt.doc,WORD
Illinois,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/il.doc,WORD
Indiana,2017,"Title I, Title II, Title III, SIG",https://www2.ed.gov/admins/lead/account/monitoring/performancerpt/infiscalreviewrpt.pdf,PDF
Indiana,2014,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/inpartbrpt2014.pdf,PDF
Indiana,2012,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports12/inrptt32012.doc,WORD
Indiana,2012,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/inrpt2012.doc,WORD
Indiana,2011,SIG,https://www2.ed.gov/admins/lead/account/monitoring/sigreports11/insig11.doc,WORD
Iowa,2011,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports12/ialtr2011.pdf,PDF
Indiana,2007,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports07/inrpt.doc,WORD
Indiana,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/in.doc,WORD
Iowa,2014,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports13/iat3rpt2014.doc,WORD
Iowa,2012,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/iaostreview2012.pdf,PDF
Iowa,2009,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports09/iarpt3.pdf,PDF
Iowa,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/ia.doc,WORD
Kansas,2014,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/kspartbrpt2014.pdf,PDF
Kansas,2014,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports13/kst3rpt2014.pdf,PDF
Kansas,2012,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/ksrpt2012.doc,WORD
Kansas,2012,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/ksostreview2012.pdf,PDF
Kansas,2009,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports09/ksrptt3.pdf,PDF
Kansas,2008,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports09/ksrpt.doc,WORD
Kansas,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/ks.doc,WORD
Kentucky,2015,RTT,https://www2.ed.gov/programs/racetothetop/performance/phase3year4ssr.pdf,PDF
Kentucky,2014,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/kypartbrpt2014.pdf,PDF
Kentucky,2014,RTT,https://www2.ed.gov/programs/racetothetop/performance/kentucky-year-2.pdf,PDF
Kentucky,2013,RTT,https://www2.ed.gov/programs/racetothetop/performance/kentucky-year-1.pdf,PDF
Kentucky,2013,RTT,https://www2.ed.gov/programs/racetothetop/phase-3-year-3-report.pdf,PDF
Kentucky,2013,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/kyrpt2013.doc,WORD
Kentucky,2013,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/kyostreview2013.pdf,PDF
Kentucky,2009,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports09/kyrpt.doc,WORD
Kentucky,2009,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports09/kyrpt3.pdf,PDF
Kentucky,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/ky.doc,WORD
Louisiana,2018,"Title I, Title II, Title III, SIG",https://www2.ed.gov/admins/lead/account/monitoring/performancerpt/laossfy18perfrevreport.pdf,PDF
Louisiana,2015,RTT,https://www2.ed.gov/programs/racetothetop/performance/phase3year4ssr.pdf,PDF
Louisiana,2014,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/lapartbrpt2014.pdf,PDF
Louisiana,2014,RTT,https://www2.ed.gov/programs/racetothetop/performance/louisiana-year-2.pdf,PDF
Louisiana,2013,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/larpt2013.doc,WORD
Louisiana,2013,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports13/larptt32013.doc,WORD
Louisiana,2013,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/laostreview2013.pdf,PDF
Louisiana,2013,RTT,https://www2.ed.gov/programs/racetothetop/phase-3-year-3-report.pdf,PDF
Louisiana,2012,RTT,https://www2.ed.gov/programs/racetothetop/performance/louisiana-year-1.pdf,PDF
Louisiana,2010,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports10/larpt.doc,WORD
Louisiana,2009,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports09/larpt.doc,WORD
Louisiana,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/la.doc,WORD
Maine,2015,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports14/mepartbrpt4202015.pdf,PDF
Maine,2012,Title III,https://www2.ed.gov/admins/lead/account/monitoring/reports12/merptt32012.doc,WORD
Maine,2011,SIG,https://www2.ed.gov/admins/lead/account/monitoring/sigreports11/mesig11rvw.doc,WORD
Maine,2010,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports11/merpt.doc,WORD
Maine,2007,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports07/merpt.doc,WORD
Maine,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/me.doc,WORD
Maryland,2015,RTT,https://www2.ed.gov/programs/racetothetop/phase1-report/mdrttyrrpt42015.pdf,PDF
Maryland,2014,RTT,https://www2.ed.gov/programs/racetothetop/performance/maryland-year-3.pdf,PDF
Maryland,2014,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports13/mdpartbrpt32014.pdf,PDF
Maryland,2013,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/mdrpt2013.doc,WORD
Maryland,2013,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/mdostreview2013.pdf,PDF
Maryland,2013,RTT,https://www2.ed.gov/programs/racetothetop/performance/maryland-year-2.pdf,PDF
Maryland,2012,RTT,https://www2.ed.gov/programs/racetothetop/performance/maryland-year-1.pdf,PDF
Maryland,2010,Title III,https://www2.ed.gov/programs/sfgp/monitoring0910/mdt3rpt.doc,WORD
Maryland,2008,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports08/mdrpt.doc,WORD
Maryland,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/md.doc,WORD
Maryland,2005,Title III,https://www2.ed.gov/programs/sfgp/statemonitor/maryland.pdf,PDF
Massachusetts,2017,"Title I, Title II, Title III, SIG",https://www2.ed.gov/admins/lead/account/monitoring/performancerpt/maossfy17perfrevreport.pdf,PDF
Massachusetts,2014,ESEA FLEXIBILITY,https://www2.ed.gov/admins/lead/account/monitoring/reports14/mapartbrpt2014.pdf,PDF
Massachusetts,2013,ESEA FLEXIBILITY,https://www2.ed.gov/policy/eseaflex/monitoring/marpt2013.doc,WORD
Massachusetts,2012,SIG,https://www2.ed.gov/programs/sif/monitoring/reports/maostreview2012.pdf,PDF
Massachusetts,2011,Title III,https://www2.ed.gov/programs/sfgp/monitoring0910/marptt3.pdf,PDF
Massachusetts,2010,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports10/marpt.doc,WORD
Massachusetts,2006,Title I,https://www2.ed.gov/admins/lead/account/monitoring/reports07/marpt.doc,WORD
Massachusetts,2006,Title II,https://www2.ed.gov/programs/teacherqual/hqt/ms.doc,WORD
Massachusetts,2006,Title III,https://www2.ed.gov/programs/sfgp/statemonitor/massachusetts.pdf,PDF
Michigan,2018,"Title I, Title II, Title III, SIG",https://www2.ed.gov/admins/lead/account/monitoring/performancerpt/mify18perfrevreport.pdf,PDF
